obs_index,rhat
269,1.1581086884919825
270,1.2167769726955706
271,1.248882907403969
272,1.125898450186088
273,1.5969106489720035
274,1.1680569468018427
275,1.0581685943826367
276,1.352518358604734
277,1.4297536070423063
278,1.2256580911245614
279,1.148497703090271
280,1.1156721106874716
281,1.189334226631403
282,1.2959794363083086
283,1.2800266487320209
284,1.2792206704384226
285,1.721366770804148
286,1.7230134253151974
287,1.2700898966266234
288,1.2445500074603753
289,1.134373148507378
290,1.2444559564387672
291,1.2372002374809328
292,1.2197218239516496
293,1.3393234600898793
294,1.2061751679626764
295,1.1229450941208248
296,1.1798264523565947
297,1.1287292861829494
298,1.5177041795895134
299,1.1100850934908857
300,1.2197218239516496
301,1.1883025122970468
302,1.157604864420836
303,1.2372002374809328
304,1.4534854876986196
305,1.3378870002317804
306,1.2441598073178455
307,1.2444559564387672
308,1.475647653962898
309,1.470900394953661
310,1.148497703090271
311,1.0602807199042974
312,1.8274802199519231
313,1.4762200220805866
314,1.1782084769961334
315,1.3045939713279788
316,1.5177041795895134
317,1.4012106865143379
318,1.292047670535012
319,1.130043724528767
320,1.2126350276080713
321,1.2865019434089455
322,1.330837486674301
323,1.259257182122912
324,1.3508135935659256
325,1.450964842468423
326,1.2222914194364098
327,1.4900780169206822
328,1.1032459607035405
329,1.2675719095568407
330,1.088887442768034
331,1.4364962264493328
332,1.1032459607035405
333,1.152578929993733
334,1.330837486674301
335,1.3317872275379525
336,1.10440326933026
337,1.247067503543832
338,1.1984381365793275
339,1.125898450186088
340,1.0807158083453792
341,1.4493737486933393
342,1.4097791056375804
343,1.1711453496261282
344,1.1264802304963126
345,1.227001341795086
346,1.336963624860985
347,1.3021847073015598
348,1.098554240186225
349,1.373433044486494
350,1.2700898966266234
351,1.5712275866969956
352,1.1177872732707697
353,1.3468586880191942
354,1.2916176518561953
355,1.335498054803445
356,1.2864021900648066
357,1.220180719370915
358,1.3566336142490634
359,1.3490081027999896
360,1.130043724528767
361,1.3461809911662657
362,1.0992030398265498
363,1.1879905791115872
364,1.62112806215646
365,1.1798331297794644
366,1.3475069697326267
367,1.3719362509528448
368,1.0777373277422366
369,1.3307603132313974
370,1.2233678625507527
371,1.1301468559883812
372,1.248882907403969
373,1.1391074629029974
374,1.6314762108708136
375,1.1257289483027548
376,1.1067863113314969
377,1.3243575884957186
378,1.2826290949949533
379,1.2292584758365592
380,1.1918701037221529
381,1.8329993596724838
382,1.4148455485320717
383,1.3889776218295846
384,1.3389472424694557
385,1.2957868974194267
386,1.312432647078542
387,1.3873391352279467
388,1.1933870181456052
389,1.3833946966442683
390,1.2459386973073758
391,1.2261931565622497
392,1.3873391352279467
393,1.5343379183643655
394,1.5870023597712521
395,1.2234974476950136
396,1.3372589283898024
397,1.1514117332199256
398,1.0800381719768395
399,1.0785056193683284
400,1.5046386687694309
401,1.1007654577054953
402,1.1469327735666175
403,1.2832283010453744
404,1.4696432030158775
405,1.2164158350237455
406,1.0591342029293445
407,1.5206335189079179
408,1.2524622810144368
409,1.5572834121722412
410,1.0199400816834752
411,1.2149432726392813
412,1.2896678970281654
413,1.3821195750436006
414,1.4484277879828211
415,1.5177041795895134
416,1.292522549725055
417,1.2546745563050048
418,1.2081953771037677
419,1.4817185915224889
420,1.3052628753391597
421,1.351086722528025
422,1.1007654577054953
423,1.2579241041013876
424,1.3406004896534665
425,1.1395637855273997
426,1.1100889717332156
427,1.1281004859473494
428,1.5047145146836862
429,1.2278247176311086
430,1.4693675637692087
431,1.3729399035982157
432,1.1942688268751511
433,1.220746943982098
434,1.125898450186088
435,1.160970742245253
436,1.2267534449748267
437,1.3518860702135846
438,1.3601857595834783
439,1.4238524077930785
440,1.3265894474727942
441,1.5870023597712521
442,1.2404908646971906
443,1.2120334580314251
444,1.1427862008195608
445,1.3021847073015598
446,1.3032226715639272
447,1.4696432030158775
448,1.2256580911245614
449,1.3791962511923783
450,1.4797043200628381
451,1.3699657316162808
452,1.3378870002317804
453,1.2091134086920292
454,1.0777373277422366
455,1.0830764524898784
456,1.2267443930036759
457,1.1067863113314969
458,1.2017880885858798
459,1.3852036839586956
460,1.142381150575535
461,1.336963624860985
462,1.2932740508345433
463,1.8274802199519231
464,1.345710920267836
465,1.14912483045323
466,1.356384932014639
467,1.2249350671675414
468,1.2404908646971906
469,1.159530126888552
470,1.4484277879828211
471,1.1776394137013384
472,1.3524620769198707
473,1.095731947492142
474,1.1813376082400322
475,1.1360532718588823
476,1.2580808835860777
477,1.329231520455333
478,1.2969828971543407
479,1.2641649075877512
480,1.7145665923896203
481,1.2362686255770998
482,1.3656899542496166
483,1.527274601714101
484,1.462120747431264
485,1.364135660205514
486,1.154379390342931
487,1.4910856991656005
488,1.1225919918306773
489,1.383043122187854
490,1.28898853515247
491,1.1177872732707697
492,1.3954226690797435
493,1.5969106489720035
494,1.298713544480644
495,1.6205983695960686
496,1.196545897437862
497,1.543732735554708
498,1.2061751679626764
499,1.0898250776424725
500,1.0474722256772497
501,1.2926258406451538
502,1.4993010461146559
503,1.1188942796791017
504,1.1750818157579908
505,1.0690584269731371
506,1.3299514746289052
507,1.4782376957168866
508,1.1168263082220449
509,1.5062427599415094
510,1.3722428252603158
511,1.3534346070748102
512,1.2899558072008095
513,1.5082298119725879
514,1.108998507311724
515,1.2183356871693625
516,1.9346353888515055
517,1.0580589407482697
518,1.3244374339412865
519,1.1221706423883806
520,1.2800985254955686
521,1.1604338312122573
522,1.1542834462271678
523,1.2749612612083738
